time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-28 00:00:00+00:00,1,1,,
2024-11-29 00:00:00+00:00,2,1,,
2024-11-30 00:00:00+00:00,2,1,,
2024-12-02 00:00:00+00:00,3,2,3.0,1.0
2024-12-03 00:00:00+00:00,5,2,,
2024-12-04 00:00:00+00:00,5,3,1.0,1.0
2024-12-06 00:00:00+00:00,1,1,2.0,1.0
2024-12-07 00:00:00+00:00,3,2,,
2024-12-09 00:00:00+00:00,2,1,,
2024-12-11 00:00:00+00:00,1,1,,
