url_path,views_total,views_unique
/dlcgold/muPBWT/pulls,7,7
/dlcgold/muPBWT,6,6
/dlcgold/muPBWT/issues,5,4
/dlcgold/muPBWT/labels,1,1
/dlcgold/muPBWT/pulse,1,1
/dlcgold/muPBWT/releases,1,1
/dlcgold/muPBWT/tree/k-smem,1,1
