time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-03 00:00:00+00:00,2,2,,
2025-01-05 00:00:00+00:00,2,1,,
2025-01-06 00:00:00+00:00,1,1,25.0,1.0
2025-01-07 00:00:00+00:00,1,1,6.0,1.0
2025-01-08 00:00:00+00:00,1,1,,
2025-01-09 00:00:00+00:00,2,1,,
2025-01-12 00:00:00+00:00,2,1,,
2025-01-13 00:00:00+00:00,3,1,,
2025-01-14 00:00:00+00:00,1,1,,
