time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-28 00:00:00+00:00,1,1,,
2024-08-29 00:00:00+00:00,1,1,5.0,1.0
2024-08-30 00:00:00+00:00,1,1,,
2024-08-31 00:00:00+00:00,1,1,,
2024-09-01 00:00:00+00:00,3,2,,
2024-09-02 00:00:00+00:00,3,2,,
2024-09-05 00:00:00+00:00,1,1,,
2024-09-06 00:00:00+00:00,1,1,,
2024-09-09 00:00:00+00:00,1,1,,
