url_path,views_total,views_unique
/dlcgold/muPBWT,3,3
/dlcgold/muPBWT/blob/k-smem/include/rlpbwt_int.h,3,1
/dlcgold/muPBWT/tree/k-smem/include,2,1
/dlcgold/muPBWT/tree/k-smem,1,1
